Ω√ØÃﬂ#2
,øÿØƒﬁóvëfî‘çÜ,ëYê´Ç–Ç∏Ç›(X),ëYê´Ç–Ç∏Ç›(Y),ëYê´Ç–Ç∏Ç›(Z),ëYê´Ç–Ç∏Ç›(XY),ëYê´Ç–Ç∏Ç›(YZ),ëYê´Ç–Ç∏Ç›(ZX),’∞ªﬁ∞∫›Œﬂ∞»›ƒ1,’∞ªﬁ∞∫›Œﬂ∞»›ƒ2
45402,45402,-0.00151271850336343,-0.00568971363827586,0.00720243202522397,0.000762999756261706,0.000442263466538861,-0.000312032265355811,0,0
45403,45403,-0.0013872041599825,-1.40251768243616e-05,0.0014012292958796,0.000283318862784654,0.000738650152925402,0.000127584571600892,0,0
45404,45404,-0.000675361254252493,0.000131693697767332,0.000543667585588992,0.000124650774523616,0.000361519225407392,8.71499942149967e-05,0,0
45405,45405,-0.000312174204736948,6.20731734670699e-05,0.000250101031269878,4.0858441934688e-05,0.000137635710416362,3.54185576725286e-05,0,0
45406,45406,0,0,0,0,0,0,0,0
45407,45407,0,0,0,0,0,0,0,0
45408,45408,0,0,0,0,0,0,0,0
45409,45409,0,0,0,0,0,0,0,0
45410,45410,0,0,0,0,0,0,0,0
45411,45411,-0.00171834824141115,0.00222774874418974,-0.000509400560986251,-5.10235404362902e-05,0.000425382488174364,-8.24097514851019e-05,0,0
45412,45412,-0.00141589005943388,0.00134971493389457,6.61750891595148e-05,-2.51758629019605e-05,0.000635636737570167,-6.80580706102774e-06,0,0
45413,45413,-0.00096646195743233,0.000716637296136469,0.000249824690399691,5.534672527574e-05,0.000382186728529632,3.38763820764143e-05,0,0
45414,45414,-0.00053084985120222,0.000338420097250491,0.000192429768503644,6.61205049254932e-05,0.000228954275371507,1.66282370628323e-05,0,0
45415,45415,-0.000132739005493931,6.79610529914498e-05,6.4777945226524e-05,1.43024872159003e-05,5.51926241314504e-05,7.25187135230954e-07,0,0
45416,45416,0,0,0,0,0,0,0,0
45417,45417,0,0,0,0,0,0,0,0
45418,45418,0,0,0,0,0,0,0,0
45419,45419,0,0,0,0,0,0,0,0
45420,45420,0,0,0,0,0,0,0,0
45421,45421,0,0,0,0,0,0,0,0
45422,45422,0,0,0,0,0,0,0,0
45423,45423,0,0,0,0,0,0,0,0
45424,45424,0,0,0,0,0,0,0,0
45425,45425,0,0,0,0,0,0,0,0
45426,45426,0,0,0,0,0,0,0,0
45427,45427,0,0,0,0,0,0,0,0
45428,45428,0,0,0,0,0,0,0,0
45429,45429,0,0,0,0,0,0,0,0
45430,45430,0,0,0,0,0,0,0,0
45431,45431,0,0,0,0,0,0,0,0
45432,45432,0,0,0,0,0,0,0,0
45433,45433,0,0,0,0,0,0,0,0
45434,45434,0,0,0,0,0,0,0,0
45435,45435,0,0,0,0,0,0,0,0
45436,45436,0,0,0,0,0,0,0,0
45437,45437,0,0,0,0,0,0,0,0
45438,45438,0,0,0,0,0,0,0,0
45439,45439,0,0,0,0,0,0,0,0
45440,45440,0,0,0,0,0,0,0,0
45441,45441,0,0,0,0,0,0,0,0
45442,45442,0,0,0,0,0,0,0,0
45443,45443,0,0,0,0,0,0,0,0
45444,45444,0,0,0,0,0,0,0,0
45445,45445,0,0,0,0,0,0,0,0
45446,45446,0,0,0,0,0,0,0,0
45447,45447,0,0,0,0,0,0,0,0
45448,45448,0,0,0,0,0,0,0,0
45449,45449,0,0,0,0,0,0,0,0
45450,45450,0,0,0,0,0,0,0,0
45451,45451,0,0,0,0,0,0,0,0
45452,45452,0,0,0,0,0,0,0,0
45453,45453,0,0,0,0,0,0,0,0
45454,45454,0,0,0,0,0,0,0,0
45455,45455,0,0,0,0,0,0,0,0
45456,45456,0,0,0,0,0,0,0,0
45457,45457,0,0,0,0,0,0,0,0
45458,45458,0,0,0,0,0,0,0,0
45459,45459,0,0,0,0,0,0,0,0
45460,45460,0,0,0,0,0,0,0,0
45461,45461,0,0,0,0,0,0,0,0
45462,45462,0,0,0,0,0,0,0,0
45463,45463,0,0,0,0,0,0,0,0
45464,45464,0,0,0,0,0,0,0,0
45465,45465,0,0,0,0,0,0,0,0
45466,45466,0,0,0,0,0,0,0,0
45467,45467,0,0,0,0,0,0,0,0
45468,45468,0,0,0,0,0,0,0,0
45469,45469,0,0,0,0,0,0,0,0
45470,45470,0,0,0,0,0,0,0,0
45471,45471,0,0,0,0,0,0,0,0
45472,45472,0,0,0,0,0,0,0,0
45473,45473,0,0,0,0,0,0,0,0
45474,45474,0,0,0,0,0,0,0,0
45475,45475,0,0,0,0,0,0,0,0
45476,45476,0,0,0,0,0,0,0,0
45477,45477,0,0,0,0,0,0,0,0
45478,45478,0,0,0,0,0,0,0,0
45479,45479,0,0,0,0,0,0,0,0
45480,45480,0,0,0,0,0,0,0,0
45481,45481,0,0,0,0,0,0,0,0
45482,45482,0,0,0,0,0,0,0,0
45483,45483,0,0,0,0,0,0,0,0
45484,45484,0,0,0,0,0,0,0,0
45485,45485,0,0,0,0,0,0,0,0
45486,45486,0,0,0,0,0,0,0,0
45487,45487,0,0,0,0,0,0,0,0
45488,45488,0,0,0,0,0,0,0,0
45489,45489,0,0,0,0,0,0,0,0
45490,45490,0,0,0,0,0,0,0,0
45491,45491,0,0,0,0,0,0,0,0
45492,45492,0,0,0,0,0,0,0,0
45493,45493,0,0,0,0,0,0,0,0
45494,45494,0,0,0,0,0,0,0,0
45495,45495,0,0,0,0,0,0,0,0
45496,45496,0,0,0,0,0,0,0,0
45497,45497,0,0,0,0,0,0,0,0
45498,45498,0,0,0,0,0,0,0,0
45499,45499,0,0,0,0,0,0,0,0
45500,45500,0,0,0,0,0,0,0,0
45501,45501,0,0,0,0,0,0,0,0
45502,45502,0,0,0,0,0,0,0,0
45503,45503,0,0,0,0,0,0,0,0
45504,45504,0,0,0,0,0,0,0,0
45505,45505,0,0,0,0,0,0,0,0
45506,45506,0,0,0,0,0,0,0,0
45507,45507,0,0,0,0,0,0,0,0
45508,45508,0,0,0,0,0,0,0,0
45509,45509,0,0,0,0,0,0,0,0
45510,45510,0,0,0,0,0,0,0,0
45511,45511,0,0,0,0,0,0,0,0
45512,45512,0,0,0,0,0,0,0,0
45513,45513,0,0,0,0,0,0,0,0
45514,45514,0,0,0,0,0,0,0,0
45515,45515,0,0,0,0,0,0,0,0
45516,45516,0,0,0,0,0,0,0,0
45517,45517,0,0,0,0,0,0,0,0
45518,45518,0,0,0,0,0,0,0,0
45519,45519,0,0,0,0,0,0,0,0
45520,45520,0,0,0,0,0,0,0,0
45521,45521,0,0,0,0,0,0,0,0
45522,45522,0,0,0,0,0,0,0,0
45523,45523,0,0,0,0,0,0,0,0
45524,45524,0,0,0,0,0,0,0,0
45525,45525,0,0,0,0,0,0,0,0
45526,45526,0,0,0,0,0,0,0,0
45527,45527,0,0,0,0,0,0,0,0
45528,45528,0,0,0,0,0,0,0,0
45529,45529,-0.00284735299646854,-0.0303026381880045,0.033149991184473,-0.00179437303449959,-0.00418200436979532,-0.00275862915441394,0,0
45530,45530,-0.0024596406146884,-0.0287498887628317,0.0312095303088427,0.00585529347881675,-0.00911993999034166,-0.00567742763087153,0,0
45531,45531,-0.00184377003461123,-0.0198175609111786,0.0216613300144672,0.0145724974572659,-0.00666898069903255,-0.00480083469301462,0,0
45532,45532,-0.00162749108858407,-0.00685565499588847,0.00848314631730318,0.00144472997635603,-0.00216930801980197,-0.000460771145299077,0,0
45533,45533,-0.000932717695832253,0.000569100608117878,0.000363617087714374,-0.000114300244604237,-0.000307281559798867,-0.000129746636957861,0,0
45534,45534,-0.000267886265646666,0.00016553228488192,0.000102353988040704,0.000133339039166458,-5.27279698872007e-05,-7.5722705332737e-06,0,0
45535,45535,0,0,0,0,0,0,0,0
45536,45536,0,0,0,0,0,0,0,0
45537,45537,0,0,0,0,0,0,0,0
45538,45538,0,0,0,0,0,0,0,0
45539,45539,-0.00246074772439897,-0.0317863002419472,0.0342470481991768,-0.00117266539018601,-0.00759105943143368,-0.0100661963224411,0,0
45540,45540,-0.00201310007832944,-0.0270536132156849,0.029066713526845,0.00691925035789609,-0.0151058044284582,-0.0129229733720422,0,0
45541,45541,-0.00179735838901252,-0.0145341120660305,0.0163314696401358,0.00973372161388397,-0.0118080470710993,-0.00760615989565849,0,0
45542,45542,-0.00168963242322206,-0.00268835434690118,0.00437798677012324,0.000773903564549983,-0.00348286144435406,-0.000308112445054576,0,0
45543,45543,-0.000842620676849037,0.000461641961010173,0.000380978686735034,8.96589117473923e-05,-0.000849802338052541,1.74436281668022e-05,0,0
45544,45544,-0.000193010433577001,0.000100942350400146,9.20680904528126e-05,6.89676598994993e-05,-6.65774859953672e-05,-9.92487457551761e-06,0,0
45545,45545,0,0,0,0,0,0,0,0
45546,45546,0,0,0,0,0,0,0,0
45547,45547,0,0,0,0,0,0,0,0
45548,45548,0,0,0,0,0,0,0,0
45549,45549,-0.00188999413512647,-0.0300368629395962,0.0319268591701984,0.00108104047831148,-0.00840575620532036,-0.0120721105486155,0,0
45550,45550,-0.00192333722952753,-0.0222273506224155,0.0241506863385439,0.00542651116847992,-0.0159292053431273,-0.0111411949619651,0,0
45551,45551,-0.00189309066627175,-0.0090035917237401,0.0108966827392578,0.00415756879374385,-0.010386535897851,-0.00406754901632667,0,0
45552,45552,-0.00146033067721874,-0.000761370232794434,0.00222170096822083,0.000380921410396695,-0.00267643760889769,-3.82451216864865e-05,0,0
45553,45553,-0.00063383998349309,0.000190096528967842,0.000443743483629078,0.000290491298073903,-0.000477234512800351,7.65042495913804e-05,0,0
45554,45554,-0.000122737270430662,5.37408996024169e-05,6.89963708282448e-05,2.59339904005174e-05,-5.14156599820126e-05,3.50062032339338e-06,0,0
45555,45555,0,0,0,0,0,0,0,0
45556,45556,0,0,0,0,0,0,0,0
45557,45557,0,0,0,0,0,0,0,0
45558,45558,0,0,0,0,0,0,0,0
45559,45559,-0.00198716786690056,-0.0245805215090513,0.0265676900744438,0.0018708414863795,-0.00653136661276221,-0.00477034645155072,0,0
45560,45560,-0.0019001200562343,-0.0144956689327955,0.0163957886397839,0.00245657376945019,-0.00927990023046732,-0.00244722771458328,0,0
45561,45561,-0.00170984072610736,-0.00394626799970865,0.00565610872581601,0.000977160991169512,-0.00315130292437971,-0.000364398496458307,0,0
45562,45562,-0.00108462385833263,-0.000140353542519733,0.0012249774299562,0.000446359510533512,-0.000358370452886447,0.000162939832080156,0,0
45563,45563,-0.000423873105319217,5.98118640482426e-05,0.000364061241270974,0.000108543907117564,-0.000108776483102702,4.79682057630271e-05,0,0
45564,45564,-3.79537195840385e-05,1.05971921584569e-05,2.73565274255816e-05,5.26928351973766e-06,-6.24159247308853e-06,2.84368229586107e-06,0,0
45565,45565,0,0,0,0,0,0,0,0
45566,45566,0,0,0,0,0,0,0,0
45567,45567,0,0,0,0,0,0,0,0
45568,45568,0,0,0,0,0,0,0,0
45569,45569,-0.00169033114798367,-0.0144258253276348,0.0161161571741104,0.000628901470918208,-0.000875501311384141,-0.00153886619955301,0,0
45570,45570,-0.00151360174641013,-0.00566389923915267,0.0071775009855628,0.000802795751951635,0.000435208959970623,-0.00038197819958441,0,0
45571,45571,-0.00138364057056606,-1.25062979350332e-05,0.0013961469521746,0.000293244287604466,0.000734481087420136,0.000126868180814199,0,0
45572,45572,-0.000667795597109944,0.000131107459310442,0.000536688137799501,0.000121119817777071,0.000356674252543598,8.8363594841212e-05,0,0
45573,45573,-0.000304011540720239,6.06249668635428e-05,0.000243386573856696,3.92954752896912e-05,0.000134083704324439,3.47545610566158e-05,0,0
45574,45574,0,0,0,0,0,0,0,0
45575,45575,0,0,0,0,0,0,0,0
45576,45576,0,0,0,0,0,0,0,0
45577,45577,0,0,0,0,0,0,0,0
45578,45578,0,0,0,0,0,0,0,0
45579,45579,-0.00171584298368543,0.00222257757559419,-0.000506734591908753,-4.90106285724323e-05,0.000421336299041286,-7.95184387243353e-05,0,0
45580,45580,-0.0014098227256909,0.00134683307260275,6.29896458121948e-05,-2.63325382547919e-05,0.000634521944448352,-9.42793212743709e-06,0,0
45581,45581,-0.000958806078415364,0.000711148953996599,0.000247657124418765,5.35318067704793e-05,0.000378389755496755,3.5355675208848e-05,0,0
45582,45582,-0.000522111193276942,0.000332860858179629,0.000189250364201143,6.49222420179285e-05,0.000225176336243749,1.63513759616762e-05,0,0
45583,45583,-0.00012179038458271,6.22307998128235e-05,5.95595920458436e-05,1.2317258551775e-05,5.09208075527567e-05,6.88891418576532e-07,0,0
45584,45584,0,0,0,0,0,0,0,0
45585,45585,0,0,0,0,0,0,0,0
45586,45586,0,0,0,0,0,0,0,0
45587,45587,0,0,0,0,0,0,0,0
45588,45588,0,0,0,0,0,0,0,0
45589,45589,0,0,0,0,0,0,0,0
45590,45590,0,0,0,0,0,0,0,0
45591,45591,0,0,0,0,0,0,0,0
45592,45592,0,0,0,0,0,0,0,0
45593,45593,0,0,0,0,0,0,0,0
45594,45594,0,0,0,0,0,0,0,0
45595,45595,0,0,0,0,0,0,0,0
45596,45596,0,0,0,0,0,0,0,0
45597,45597,0,0,0,0,0,0,0,0
45598,45598,0,0,0,0,0,0,0,0
45599,45599,0,0,0,0,0,0,0,0
45600,45600,0,0,0,0,0,0,0,0
45601,45601,0,0,0,0,0,0,0,0
45602,45602,0,0,0,0,0,0,0,0
45603,45603,0,0,0,0,0,0,0,0
45604,45604,0,0,0,0,0,0,0,0
45605,45605,0,0,0,0,0,0,0,0
45606,45606,0,0,0,0,0,0,0,0
45607,45607,0,0,0,0,0,0,0,0
45608,45608,0,0,0,0,0,0,0,0
45609,45609,0,0,0,0,0,0,0,0
45610,45610,0,0,0,0,0,0,0,0
45611,45611,0,0,0,0,0,0,0,0
45612,45612,0,0,0,0,0,0,0,0
45613,45613,0,0,0,0,0,0,0,0
45614,45614,0,0,0,0,0,0,0,0
45615,45615,0,0,0,0,0,0,0,0
45616,45616,0,0,0,0,0,0,0,0
45617,45617,0,0,0,0,0,0,0,0
45618,45618,0,0,0,0,0,0,0,0
45619,45619,0,0,0,0,0,0,0,0
45620,45620,0,0,0,0,0,0,0,0
45621,45621,0,0,0,0,0,0,0,0
45622,45622,0,0,0,0,0,0,0,0
45623,45623,0,0,0,0,0,0,0,0
45624,45624,0,0,0,0,0,0,0,0
45625,45625,0,0,0,0,0,0,0,0
45626,45626,0,0,0,0,0,0,0,0
45627,45627,0,0,0,0,0,0,0,0
45628,45628,0,0,0,0,0,0,0,0
45629,45629,0,0,0,0,0,0,0,0
45630,45630,0,0,0,0,0,0,0,0
45631,45631,0,0,0,0,0,0,0,0
45632,45632,0,0,0,0,0,0,0,0
45633,45633,0,0,0,0,0,0,0,0
45634,45634,0,0,0,0,0,0,0,0
45635,45635,0,0,0,0,0,0,0,0
45636,45636,0,0,0,0,0,0,0,0
45637,45637,0,0,0,0,0,0,0,0
45638,45638,0,0,0,0,0,0,0,0
45639,45639,0,0,0,0,0,0,0,0
45640,45640,0,0,0,0,0,0,0,0
45641,45641,0,0,0,0,0,0,0,0
45642,45642,0,0,0,0,0,0,0,0
45643,45643,0,0,0,0,0,0,0,0
45644,45644,0,0,0,0,0,0,0,0
45645,45645,0,0,0,0,0,0,0,0
45646,45646,0,0,0,0,0,0,0,0
45647,45647,0,0,0,0,0,0,0,0
45648,45648,0,0,0,0,0,0,0,0
45649,45649,0,0,0,0,0,0,0,0
45650,45650,0,0,0,0,0,0,0,0
45651,45651,0,0,0,0,0,0,0,0
45652,45652,0,0,0,0,0,0,0,0
45653,45653,0,0,0,0,0,0,0,0
45654,45654,0,0,0,0,0,0,0,0
45655,45655,0,0,0,0,0,0,0,0
45656,45656,0,0,0,0,0,0,0,0
45657,45657,0,0,0,0,0,0,0,0
45658,45658,0,0,0,0,0,0,0,0
45659,45659,0,0,0,0,0,0,0,0
45660,45660,0,0,0,0,0,0,0,0
45661,45661,0,0,0,0,0,0,0,0
45662,45662,0,0,0,0,0,0,0,0
45663,45663,0,0,0,0,0,0,0,0
45664,45664,0,0,0,0,0,0,0,0
45665,45665,0,0,0,0,0,0,0,0
45666,45666,0,0,0,0,0,0,0,0
45667,45667,0,0,0,0,0,0,0,0
45668,45668,0,0,0,0,0,0,0,0
45669,45669,0,0,0,0,0,0,0,0
45670,45670,0,0,0,0,0,0,0,0
45671,45671,0,0,0,0,0,0,0,0
45672,45672,0,0,0,0,0,0,0,0
45673,45673,0,0,0,0,0,0,0,0
45674,45674,0,0,0,0,0,0,0,0
45675,45675,0,0,0,0,0,0,0,0
45676,45676,0,0,0,0,0,0,0,0
45677,45677,0,0,0,0,0,0,0,0
45678,45678,0,0,0,0,0,0,0,0
45679,45679,0,0,0,0,0,0,0,0
45680,45680,0,0,0,0,0,0,0,0
45681,45681,0,0,0,0,0,0,0,0
45682,45682,0,0,0,0,0,0,0,0
45683,45683,0,0,0,0,0,0,0,0
45684,45684,0,0,0,0,0,0,0,0
45685,45685,0,0,0,0,0,0,0,0
45686,45686,0,0,0,0,0,0,0,0
45687,45687,0,0,0,0,0,0,0,0
45688,45688,0,0,0,0,0,0,0,0
45689,45689,0,0,0,0,0,0,0,0
45690,45690,0,0,0,0,0,0,0,0
45691,45691,0,0,0,0,0,0,0,0
45692,45692,0,0,0,0,0,0,0,0
45693,45693,0,0,0,0,0,0,0,0
45694,45694,0,0,0,0,0,0,0,0
45695,45695,0,0,0,0,0,0,0,0
45696,45696,0,0,0,0,0,0,0,0
45697,45697,-0.00280662649311125,-0.0303410906344652,0.033147718757391,-0.00159489107318223,-0.00422815652564168,-0.0024785955902189,0,0
45698,45698,-0.00241377344354987,-0.0287045259028673,0.0311182998120785,0.00636686198413372,-0.00921418238431215,-0.00579303922131658,0,0
45699,45699,-0.00179388886317611,-0.0196909923106432,0.0214848797768354,0.0149269122630358,-0.006782207172364,-0.00477600563317537,0,0
45700,45700,-0.00163436541333795,-0.00678153848275542,0.00841590389609337,0.0012997497105971,-0.00218274886719882,-0.000362597143976018,0,0
45701,45701,-0.000910914968699217,0.000575341575313359,0.000335573393385857,-0.000271301629254594,-0.000303711771266535,-0.000164278651936911,0,0
45702,45702,-0.00025974988238886,0.000160220311954618,9.95295704342425e-05,0.000125067410408519,-5.17463813594077e-05,-8.91737363417633e-06,0,0
45703,45703,0,0,0,0,0,0,0,0
45704,45704,0,0,0,0,0,0,0,0
45705,45705,0,0,0,0,0,0,0,0
45706,45706,0,0,0,0,0,0,0,0
45707,45707,-0.00251054135151207,-0.0317307412624359,0.0342412814497948,-0.00111975730396807,-0.00766935525462031,-0.00965987145900726,0,0
45708,45708,-0.00203872285783291,-0.0269906353205442,0.0290293581783772,0.00697799446061254,-0.0152782304212451,-0.0131868328899145,0,0
45709,45709,-0.00180130871012807,-0.0144549980759621,0.0162563063204288,0.00964670721441507,-0.0119179328903556,-0.00766680901870131,0,0
45710,45710,-0.00168330001179129,-0.00266145286150277,0.00434475298970938,0.000565171882044524,-0.00350687140598893,-0.000274560909019783,0,0
45711,45711,-0.000833697034977376,0.0004911347059533,0.000342562358127907,-1.26612712847418e-05,-0.000815229490399361,1.73908883880358e-05,0,0
45712,45712,-0.000184482531039976,9.71390327322297e-05,8.73434910317883e-05,6.62390229990706e-05,-6.42922823317349e-05,-9.07114463188918e-06,0,0
45713,45713,0,0,0,0,0,0,0,0
45714,45714,0,0,0,0,0,0,0,0
45715,45715,0,0,0,0,0,0,0,0
45716,45716,0,0,0,0,0,0,0,0
45717,45717,-0.00194241397548467,-0.029937582090497,0.0318799950182438,0.000896670913789421,-0.00842794589698315,-0.0116211827844381,0,0
45718,45718,-0.00192790688015521,-0.0221455581486225,0.0240734647959471,0.00505194906145334,-0.0158417094498873,-0.0112706152722239,0,0
45719,45719,-0.00189525610767305,-0.00898788683116436,0.0108831431716681,0.003967244643718,-0.0103327268734574,-0.00410109432414174,0,0
45720,45720,-0.00150416023097932,-0.000685234146658331,0.00218939431942999,0.000305523222777992,-0.00267352908849716,9.10663345621288e-07,0,0
45721,45721,-0.000628363224677742,0.000189626152860001,0.000438737071817741,0.000277620885754004,-0.000475268549052998,7.79587790020742e-05,0,0
45722,45722,-0.000114276197564323,5.01399335917085e-05,6.4136263972614e-05,2.41062080021948e-05,-4.82158029626589e-05,3.12648262479343e-06,0,0
45723,45723,0,0,0,0,0,0,0,0
45724,45724,0,0,0,0,0,0,0,0
45725,45725,0,0,0,0,0,0,0,0
45726,45726,0,0,0,0,0,0,0,0
45727,45727,-0.00201168470084667,-0.0245146360248327,0.0265263207256794,0.00172627321444452,-0.00654290337115526,-0.00441315397620201,0,0
45728,45728,-0.00190817401744425,-0.0144459046423435,0.0163540784269571,0.00231774384155869,-0.0092706922441721,-0.00238424842245877,0,0
45729,45729,-0.00171482062432915,-0.00392145896330476,0.00563627947121859,0.00100668566301465,-0.00316858920268714,-0.000351090391632169,0,0
45730,45730,-0.00107983348425478,-0.00013891130220145,0.00121874478645623,0.000456782756373286,-0.000355994648998603,0.00016321633302141,0,0
45731,45731,-0.000416778639191762,5.92063188378233e-05,0.000357572338543832,0.000104822232970037,-0.000106785177194979,4.9541220505489e-05,0,0
45732,45732,-2.65615599346347e-05,7.34929017198738e-06,1.92122697626473e-05,3.76091725229344e-06,-4.44198849436361e-06,1.94895869753964e-06,0,0
45733,45733,0,0,0,0,0,0,0,0
45734,45734,0,0,0,0,0,0,0,0
45735,45735,0,0,0,0,0,0,0,0
45736,45736,0,0,0,0,0,0,0,0
45737,45737,-0.00167614175006747,-0.0143912313506007,0.0160673726350069,0.000611587951425463,-0.000871529162395746,-0.00141829182393849,0,0
45738,45738,-0.00151039974298328,-0.0056353360414505,0.0071457359008491,0.00076846411684528,0.000441822950961068,-0.000314368313411251,0,0
45739,45739,-0.00137390207964927,-8.43455109134084e-06,0.00138233660254627,0.000283288070932031,0.000728962535504252,0.000127487219288014,0,0
45740,45740,-0.000661994097754359,0.000130165746668354,0.000531828321982175,0.000122694429592229,0.000353631214238703,8.65392503328621e-05,0,0
45741,45741,-0.000294948142254725,5.90497074881569e-05,0.000235898434766568,3.84391460102051e-05,0.000130060769151896,3.39020625688136e-05,0,0
45742,45742,0,0,0,0,0,0,0,0
45743,45743,0,0,0,0,0,0,0,0
45744,45744,0,0,0,0,0,0,0,0
45745,45745,0,0,0,0,0,0,0,0
45746,45746,0,0,0,0,0,0,0,0
45747,45747,-0.00170772266574204,0.00222117849625647,-0.000513455946929753,-5.20751345902681e-05,0.000423245277488604,-8.08305267128162e-05,0,0
45748,45748,-0.00140435283537954,0.00134228251408786,6.20703576714732e-05,-2.75830916507402e-05,0.000631172442808747,-6.13403835814097e-06,0,0
45749,45749,-0.000953347887843847,0.000708134553860873,0.000245213333982974,5.23291746503673e-05,0.000377675227355212,3.39103789883666e-05,0,0
45750,45750,-0.000514351821038872,0.000328065128996968,0.000186286662938073,6.22672087047249e-05,0.000222117741941474,1.63054210133851e-05,0,0
45751,45751,-0.000111352201201953,5.68166251468938e-05,5.4535579693038e-05,1.05823164631147e-05,4.69214319309685e-05,6.16509055362258e-07,0,0
45752,45752,0,0,0,0,0,0,0,0
45753,45753,0,0,0,0,0,0,0,0
45754,45754,0,0,0,0,0,0,0,0
45755,45755,0,0,0,0,0,0,0,0
45756,45756,0,0,0,0,0,0,0,0
45757,45757,0,0,0,0,0,0,0,0
45758,45758,0,0,0,0,0,0,0,0
45759,45759,0,0,0,0,0,0,0,0
45760,45760,0,0,0,0,0,0,0,0
45761,45761,0,0,0,0,0,0,0,0
45762,45762,0,0,0,0,0,0,0,0
45763,45763,0,0,0,0,0,0,0,0
45764,45764,0,0,0,0,0,0,0,0
45765,45765,0,0,0,0,0,0,0,0
45766,45766,0,0,0,0,0,0,0,0
45767,45767,0,0,0,0,0,0,0,0
45768,45768,0,0,0,0,0,0,0,0
45769,45769,0,0,0,0,0,0,0,0
45770,45770,0,0,0,0,0,0,0,0
45771,45771,0,0,0,0,0,0,0,0
45772,45772,0,0,0,0,0,0,0,0
45773,45773,0,0,0,0,0,0,0,0
45774,45774,0,0,0,0,0,0,0,0
45775,45775,0,0,0,0,0,0,0,0
45776,45776,0,0,0,0,0,0,0,0
45777,45777,0,0,0,0,0,0,0,0
45778,45778,0,0,0,0,0,0,0,0
45779,45779,0,0,0,0,0,0,0,0
45780,45780,0,0,0,0,0,0,0,0
45781,45781,0,0,0,0,0,0,0,0
45782,45782,0,0,0,0,0,0,0,0
45783,45783,0,0,0,0,0,0,0,0
45784,45784,0,0,0,0,0,0,0,0
45785,45785,0,0,0,0,0,0,0,0
45786,45786,0,0,0,0,0,0,0,0
45787,45787,0,0,0,0,0,0,0,0
45788,45788,0,0,0,0,0,0,0,0
45789,45789,0,0,0,0,0,0,0,0
45790,45790,0,0,0,0,0,0,0,0
45791,45791,0,0,0,0,0,0,0,0
45792,45792,0,0,0,0,0,0,0,0
45793,45793,0,0,0,0,0,0,0,0
45794,45794,0,0,0,0,0,0,0,0
45795,45795,0,0,0,0,0,0,0,0
45796,45796,0,0,0,0,0,0,0,0
45797,45797,0,0,0,0,0,0,0,0
45798,45798,0,0,0,0,0,0,0,0
45799,45799,0,0,0,0,0,0,0,0
45800,45800,0,0,0,0,0,0,0,0
45801,45801,0,0,0,0,0,0,0,0
45802,45802,0,0,0,0,0,0,0,0
45803,45803,0,0,0,0,0,0,0,0
45804,45804,0,0,0,0,0,0,0,0
45805,45805,0,0,0,0,0,0,0,0
45806,45806,0,0,0,0,0,0,0,0
45807,45807,0,0,0,0,0,0,0,0
45808,45808,0,0,0,0,0,0,0,0
45809,45809,0,0,0,0,0,0,0,0
45810,45810,0,0,0,0,0,0,0,0
45811,45811,0,0,0,0,0,0,0,0
45812,45812,0,0,0,0,0,0,0,0
45813,45813,0,0,0,0,0,0,0,0
45814,45814,0,0,0,0,0,0,0,0
45815,45815,0,0,0,0,0,0,0,0
45816,45816,0,0,0,0,0,0,0,0
45817,45817,0,0,0,0,0,0,0,0
45818,45818,0,0,0,0,0,0,0,0
45819,45819,0,0,0,0,0,0,0,0
45820,45820,0,0,0,0,0,0,0,0
45821,45821,0,0,0,0,0,0,0,0
45822,45822,0,0,0,0,0,0,0,0
45823,45823,0,0,0,0,0,0,0,0
45824,45824,0,0,0,0,0,0,0,0
45825,45825,0,0,0,0,0,0,0,0
45826,45826,0,0,0,0,0,0,0,0
45827,45827,0,0,0,0,0,0,0,0
45828,45828,0,0,0,0,0,0,0,0
45829,45829,0,0,0,0,0,0,0,0
45830,45830,0,0,0,0,0,0,0,0
45831,45831,0,0,0,0,0,0,0,0
45832,45832,0,0,0,0,0,0,0,0
45833,45833,0,0,0,0,0,0,0,0
45834,45834,0,0,0,0,0,0,0,0
45835,45835,0,0,0,0,0,0,0,0
45836,45836,0,0,0,0,0,0,0,0
45837,45837,0,0,0,0,0,0,0,0
45838,45838,0,0,0,0,0,0,0,0
45839,45839,0,0,0,0,0,0,0,0
45840,45840,0,0,0,0,0,0,0,0
45841,45841,0,0,0,0,0,0,0,0
45842,45842,0,0,0,0,0,0,0,0
45843,45843,0,0,0,0,0,0,0,0
45844,45844,0,0,0,0,0,0,0,0
45845,45845,0,0,0,0,0,0,0,0
45846,45846,0,0,0,0,0,0,0,0
45847,45847,0,0,0,0,0,0,0,0
45848,45848,0,0,0,0,0,0,0,0
45849,45849,0,0,0,0,0,0,0,0
45850,45850,0,0,0,0,0,0,0,0
45851,45851,0,0,0,0,0,0,0,0
45852,45852,0,0,0,0,0,0,0,0
45853,45853,0,0,0,0,0,0,0,0
45854,45854,0,0,0,0,0,0,0,0
45855,45855,0,0,0,0,0,0,0,0
45856,45856,0,0,0,0,0,0,0,0
45857,45857,0,0,0,0,0,0,0,0
45858,45858,0,0,0,0,0,0,0,0
45859,45859,0,0,0,0,0,0,0,0
45860,45860,0,0,0,0,0,0,0,0
